,Edge,Min Odds Away,Min Odds Home,Max Odds Away,Max Odds Home,Profit
10236,5.0,-200.0,-1000.0,400.0,400.0,-546.6
10237,5.0,-200.0,-1000.0,400.0,300.0,-546.6
10238,5.0,-200.0,-1000.0,400.0,200.0,-368.6
10239,5.0,-200.0,-1000.0,400.0,150.0,-225.60000000000002
10240,5.0,-200.0,-1000.0,400.0,125.0,-139.60000000000002
10241,5.0,-200.0,-1000.0,400.0,0.0,-141.60000000000002
10242,5.0,-200.0,-1000.0,300.0,1000.0,-357.6
10243,5.0,-200.0,-1000.0,300.0,600.0,-357.6
10244,5.0,-200.0,-1000.0,300.0,500.0,-357.6
10245,5.0,-200.0,-1000.0,300.0,400.0,-357.6
10246,5.0,-200.0,-1000.0,300.0,300.0,-357.6
10247,5.0,-200.0,-1000.0,300.0,200.0,-179.60000000000002
10248,5.0,-200.0,-1000.0,300.0,150.0,-36.60000000000002
10249,5.0,-200.0,-1000.0,300.0,125.0,49.40000000000009
10250,5.0,-200.0,-1000.0,300.0,0.0,47.40000000000009
10251,5.0,-200.0,-1000.0,200.0,1000.0,-490.6
10252,5.0,-200.0,-1000.0,200.0,600.0,-490.6
10253,5.0,-200.0,-1000.0,200.0,500.0,-490.6
10254,5.0,-200.0,-1000.0,200.0,400.0,-490.6
10255,5.0,-200.0,-1000.0,200.0,300.0,-490.6
10256,5.0,-200.0,-1000.0,200.0,200.0,-312.6
10257,5.0,-200.0,-1000.0,200.0,150.0,-169.60000000000002
10258,5.0,-200.0,-1000.0,200.0,125.0,-83.60000000000002
10259,5.0,-200.0,-1000.0,200.0,0.0,-85.60000000000002
10260,5.0,-200.0,-1000.0,150.0,1000.0,-269.6
10261,5.0,-200.0,-1000.0,150.0,600.0,-269.6
10262,5.0,-200.0,-1000.0,150.0,500.0,-269.6
10263,5.0,-200.0,-1000.0,150.0,400.0,-269.6
10264,5.0,-200.0,-1000.0,150.0,300.0,-269.6
10265,5.0,-200.0,-1000.0,150.0,200.0,-91.60000000000002
10266,5.0,-200.0,-1000.0,150.0,150.0,51.40000000000009
10267,5.0,-200.0,-1000.0,150.0,125.0,137.4000000000001
10268,5.0,-200.0,-1000.0,150.0,0.0,135.4000000000001
10269,5.0,-200.0,-1000.0,125.0,1000.0,-379.6
10270,5.0,-200.0,-1000.0,125.0,600.0,-379.6
10271,5.0,-200.0,-1000.0,125.0,500.0,-379.6
10272,5.0,-200.0,-1000.0,125.0,400.0,-379.6
10273,5.0,-200.0,-1000.0,125.0,300.0,-379.6
10274,5.0,-200.0,-1000.0,125.0,200.0,-201.60000000000002
10275,5.0,-200.0,-1000.0,125.0,150.0,-58.60000000000002
10276,5.0,-200.0,-1000.0,125.0,125.0,27.40000000000009
10277,5.0,-200.0,-1000.0,125.0,0.0,25.40000000000009
10278,5.0,-200.0,-1000.0,0.0,1000.0,-391.6
10279,5.0,-200.0,-1000.0,0.0,600.0,-391.6
10280,5.0,-200.0,-1000.0,0.0,500.0,-391.6
10281,5.0,-200.0,-1000.0,0.0,400.0,-391.6
10282,5.0,-200.0,-1000.0,0.0,300.0,-391.6
10283,5.0,-200.0,-1000.0,0.0,200.0,-213.60000000000002
10284,5.0,-200.0,-1000.0,0.0,150.0,-70.60000000000002
10285,5.0,-200.0,-1000.0,0.0,125.0,15.399999999999977
10286,5.0,-200.0,-1000.0,0.0,0.0,13.399999999999977
10287,5.0,-200.0,-600.0,1000.0,1000.0,-546.6
10288,5.0,-200.0,-600.0,1000.0,600.0,-546.6
10289,5.0,-200.0,-600.0,1000.0,500.0,-546.6
10290,5.0,-200.0,-600.0,1000.0,400.0,-546.6
10291,5.0,-200.0,-600.0,1000.0,300.0,-546.6
10292,5.0,-200.0,-600.0,1000.0,200.0,-368.6
10293,5.0,-200.0,-600.0,1000.0,150.0,-225.60000000000002
10294,5.0,-200.0,-600.0,1000.0,125.0,-139.60000000000002
10295,5.0,-200.0,-600.0,1000.0,0.0,-141.60000000000002
10296,5.0,-200.0,-600.0,600.0,1000.0,-546.6
10297,5.0,-200.0,-600.0,600.0,600.0,-546.6
10298,5.0,-200.0,-600.0,600.0,500.0,-546.6
10299,5.0,-200.0,-600.0,600.0,400.0,-546.6
10300,5.0,-200.0,-600.0,600.0,300.0,-546.6
10301,5.0,-200.0,-600.0,600.0,200.0,-368.6
10302,5.0,-200.0,-600.0,600.0,150.0,-225.60000000000002
10303,5.0,-200.0,-600.0,600.0,125.0,-139.60000000000002
10304,5.0,-200.0,-600.0,600.0,0.0,-141.60000000000002
10305,5.0,-200.0,-600.0,500.0,1000.0,-546.6
10306,5.0,-200.0,-600.0,500.0,600.0,-546.6
10307,5.0,-200.0,-600.0,500.0,500.0,-546.6
10308,5.0,-200.0,-600.0,500.0,400.0,-546.6
10309,5.0,-200.0,-600.0,500.0,300.0,-546.6
10310,5.0,-200.0,-600.0,500.0,200.0,-368.6
10311,5.0,-200.0,-600.0,500.0,150.0,-225.60000000000002
10312,5.0,-200.0,-600.0,500.0,125.0,-139.60000000000002
10313,5.0,-200.0,-600.0,500.0,0.0,-141.60000000000002
10314,5.0,-200.0,-600.0,400.0,1000.0,-546.6
10315,5.0,-200.0,-600.0,400.0,600.0,-546.6
10316,5.0,-200.0,-600.0,400.0,500.0,-546.6
10317,5.0,-200.0,-600.0,400.0,400.0,-546.6
10318,5.0,-200.0,-600.0,400.0,300.0,-546.6
10319,5.0,-200.0,-600.0,400.0,200.0,-368.6
10320,5.0,-200.0,-600.0,400.0,150.0,-225.60000000000002
10321,5.0,-200.0,-600.0,400.0,125.0,-139.60000000000002
10322,5.0,-200.0,-600.0,400.0,0.0,-141.60000000000002
10323,5.0,-200.0,-600.0,300.0,1000.0,-357.6
10324,5.0,-200.0,-600.0,300.0,600.0,-357.6
10325,5.0,-200.0,-600.0,300.0,500.0,-357.6
10326,5.0,-200.0,-600.0,300.0,400.0,-357.6
10327,5.0,-200.0,-600.0,300.0,300.0,-357.6
10328,5.0,-200.0,-600.0,300.0,200.0,-179.60000000000002
10329,5.0,-200.0,-600.0,300.0,150.0,-36.60000000000002
10330,5.0,-200.0,-600.0,300.0,125.0,49.40000000000009
10331,5.0,-200.0,-600.0,300.0,0.0,47.40000000000009
10332,5.0,-200.0,-600.0,200.0,1000.0,-490.6
10333,5.0,-200.0,-600.0,200.0,600.0,-490.6
10334,5.0,-200.0,-600.0,200.0,500.0,-490.6
10335,5.0,-200.0,-600.0,200.0,400.0,-490.6
10336,5.0,-200.0,-600.0,200.0,300.0,-490.6
10337,5.0,-200.0,-600.0,200.0,200.0,-312.6
10338,5.0,-200.0,-600.0,200.0,150.0,-169.60000000000002
10339,5.0,-200.0,-600.0,200.0,125.0,-83.60000000000002
10340,5.0,-200.0,-600.0,200.0,0.0,-85.60000000000002
10341,5.0,-200.0,-600.0,150.0,1000.0,-269.6
10342,5.0,-200.0,-600.0,150.0,600.0,-269.6
10343,5.0,-200.0,-600.0,150.0,500.0,-269.6
10344,5.0,-200.0,-600.0,150.0,400.0,-269.6
10345,5.0,-200.0,-600.0,150.0,300.0,-269.6
10346,5.0,-200.0,-600.0,150.0,200.0,-91.60000000000002
10347,5.0,-200.0,-600.0,150.0,150.0,51.40000000000009
10348,5.0,-200.0,-600.0,150.0,125.0,137.4000000000001
10349,5.0,-200.0,-600.0,150.0,0.0,135.4000000000001
10350,5.0,-200.0,-600.0,125.0,1000.0,-379.6
10351,5.0,-200.0,-600.0,125.0,600.0,-379.6
10352,5.0,-200.0,-600.0,125.0,500.0,-379.6
10353,5.0,-200.0,-600.0,125.0,400.0,-379.6
10354,5.0,-200.0,-600.0,125.0,300.0,-379.6
10355,5.0,-200.0,-600.0,125.0,200.0,-201.60000000000002
10356,5.0,-200.0,-600.0,125.0,150.0,-58.60000000000002
10357,5.0,-200.0,-600.0,125.0,125.0,27.40000000000009
10358,5.0,-200.0,-600.0,125.0,0.0,25.40000000000009
10359,5.0,-200.0,-600.0,0.0,1000.0,-391.6
10360,5.0,-200.0,-600.0,0.0,600.0,-391.6
10361,5.0,-200.0,-600.0,0.0,500.0,-391.6
10362,5.0,-200.0,-600.0,0.0,400.0,-391.6
10363,5.0,-200.0,-600.0,0.0,300.0,-391.6
10364,5.0,-200.0,-600.0,0.0,200.0,-213.60000000000002
10365,5.0,-200.0,-600.0,0.0,150.0,-70.60000000000002
10366,5.0,-200.0,-600.0,0.0,125.0,15.399999999999977
10367,5.0,-200.0,-600.0,0.0,0.0,13.399999999999977
10368,5.0,-200.0,-500.0,1000.0,1000.0,-546.6
10369,5.0,-200.0,-500.0,1000.0,600.0,-546.6
10370,5.0,-200.0,-500.0,1000.0,500.0,-546.6
10371,5.0,-200.0,-500.0,1000.0,400.0,-546.6
10372,5.0,-200.0,-500.0,1000.0,300.0,-546.6
10373,5.0,-200.0,-500.0,1000.0,200.0,-368.6
10374,5.0,-200.0,-500.0,1000.0,150.0,-225.60000000000002
10375,5.0,-200.0,-500.0,1000.0,125.0,-139.60000000000002
10376,5.0,-200.0,-500.0,1000.0,0.0,-141.60000000000002
10377,5.0,-200.0,-500.0,600.0,1000.0,-546.6
10378,5.0,-200.0,-500.0,600.0,600.0,-546.6
10379,5.0,-200.0,-500.0,600.0,500.0,-546.6
10380,5.0,-200.0,-500.0,600.0,400.0,-546.6
10381,5.0,-200.0,-500.0,600.0,300.0,-546.6
10382,5.0,-200.0,-500.0,600.0,200.0,-368.6
10383,5.0,-200.0,-500.0,600.0,150.0,-225.60000000000002
10384,5.0,-200.0,-500.0,600.0,125.0,-139.60000000000002
10385,5.0,-200.0,-500.0,600.0,0.0,-141.60000000000002
10386,5.0,-200.0,-500.0,500.0,1000.0,-546.6
10387,5.0,-200.0,-500.0,500.0,600.0,-546.6
10388,5.0,-200.0,-500.0,500.0,500.0,-546.6
10389,5.0,-200.0,-500.0,500.0,400.0,-546.6
10390,5.0,-200.0,-500.0,500.0,300.0,-546.6
10391,5.0,-200.0,-500.0,500.0,200.0,-368.6
10392,5.0,-200.0,-500.0,500.0,150.0,-225.60000000000002
10393,5.0,-200.0,-500.0,500.0,125.0,-139.60000000000002
10394,5.0,-200.0,-500.0,500.0,0.0,-141.60000000000002
10395,5.0,-200.0,-500.0,400.0,1000.0,-546.6
10396,5.0,-200.0,-500.0,400.0,600.0,-546.6
10397,5.0,-200.0,-500.0,400.0,500.0,-546.6
10398,5.0,-200.0,-500.0,400.0,400.0,-546.6
10399,5.0,-200.0,-500.0,400.0,300.0,-546.6
10400,5.0,-200.0,-500.0,400.0,200.0,-368.6
10401,5.0,-200.0,-500.0,400.0,150.0,-225.60000000000002
10402,5.0,-200.0,-500.0,400.0,125.0,-139.60000000000002
10403,5.0,-200.0,-500.0,400.0,0.0,-141.60000000000002
10404,5.0,-200.0,-500.0,300.0,1000.0,-357.6
10405,5.0,-200.0,-500.0,300.0,600.0,-357.6
10406,5.0,-200.0,-500.0,300.0,500.0,-357.6
10407,5.0,-200.0,-500.0,300.0,400.0,-357.6
10408,5.0,-200.0,-500.0,300.0,300.0,-357.6
10409,5.0,-200.0,-500.0,300.0,200.0,-179.60000000000002
10410,5.0,-200.0,-500.0,300.0,150.0,-36.60000000000002
10411,5.0,-200.0,-500.0,300.0,125.0,49.40000000000009
10412,5.0,-200.0,-500.0,300.0,0.0,47.40000000000009
10413,5.0,-200.0,-500.0,200.0,1000.0,-490.6
10414,5.0,-200.0,-500.0,200.0,600.0,-490.6
10415,5.0,-200.0,-500.0,200.0,500.0,-490.6
10416,5.0,-200.0,-500.0,200.0,400.0,-490.6
10417,5.0,-200.0,-500.0,200.0,300.0,-490.6
10418,5.0,-200.0,-500.0,200.0,200.0,-312.6
10419,5.0,-200.0,-500.0,200.0,150.0,-169.60000000000002
10420,5.0,-200.0,-500.0,200.0,125.0,-83.60000000000002
10421,5.0,-200.0,-500.0,200.0,0.0,-85.60000000000002
10422,5.0,-200.0,-500.0,150.0,1000.0,-269.6
10423,5.0,-200.0,-500.0,150.0,600.0,-269.6
10424,5.0,-200.0,-500.0,150.0,500.0,-269.6
10425,5.0,-200.0,-500.0,150.0,400.0,-269.6
10426,5.0,-200.0,-500.0,150.0,300.0,-269.6
10427,5.0,-200.0,-500.0,150.0,200.0,-91.60000000000002
10428,5.0,-200.0,-500.0,150.0,150.0,51.40000000000009
10429,5.0,-200.0,-500.0,150.0,125.0,137.4000000000001
10430,5.0,-200.0,-500.0,150.0,0.0,135.4000000000001
10431,5.0,-200.0,-500.0,125.0,1000.0,-379.6
10432,5.0,-200.0,-500.0,125.0,600.0,-379.6
10433,5.0,-200.0,-500.0,125.0,500.0,-379.6
10434,5.0,-200.0,-500.0,125.0,400.0,-379.6
10435,5.0,-200.0,-500.0,125.0,300.0,-379.6
10436,5.0,-200.0,-500.0,125.0,200.0,-201.60000000000002
10437,5.0,-200.0,-500.0,125.0,150.0,-58.60000000000002
10438,5.0,-200.0,-500.0,125.0,125.0,27.40000000000009
10439,5.0,-200.0,-500.0,125.0,0.0,25.40000000000009
10440,5.0,-200.0,-500.0,0.0,1000.0,-391.6
10441,5.0,-200.0,-500.0,0.0,600.0,-391.6
10442,5.0,-200.0,-500.0,0.0,500.0,-391.6
10443,5.0,-200.0,-500.0,0.0,400.0,-391.6
10444,5.0,-200.0,-500.0,0.0,300.0,-391.6
10445,5.0,-200.0,-500.0,0.0,200.0,-213.60000000000002
10446,5.0,-200.0,-500.0,0.0,150.0,-70.60000000000002
10447,5.0,-200.0,-500.0,0.0,125.0,15.399999999999977
10448,5.0,-200.0,-500.0,0.0,0.0,13.399999999999977
10449,5.0,-200.0,-400.0,1000.0,1000.0,-546.6
10450,5.0,-200.0,-400.0,1000.0,600.0,-546.6
10451,5.0,-200.0,-400.0,1000.0,500.0,-546.6
10452,5.0,-200.0,-400.0,1000.0,400.0,-546.6
10453,5.0,-200.0,-400.0,1000.0,300.0,-546.6
10454,5.0,-200.0,-400.0,1000.0,200.0,-368.6
10455,5.0,-200.0,-400.0,1000.0,150.0,-225.60000000000002
10456,5.0,-200.0,-400.0,1000.0,125.0,-139.60000000000002
10457,5.0,-200.0,-400.0,1000.0,0.0,-141.60000000000002
10458,5.0,-200.0,-400.0,600.0,1000.0,-546.6
10459,5.0,-200.0,-400.0,600.0,600.0,-546.6
10460,5.0,-200.0,-400.0,600.0,500.0,-546.6
10461,5.0,-200.0,-400.0,600.0,400.0,-546.6
10462,5.0,-200.0,-400.0,600.0,300.0,-546.6
10463,5.0,-200.0,-400.0,600.0,200.0,-368.6
10464,5.0,-200.0,-400.0,600.0,150.0,-225.60000000000002
10465,5.0,-200.0,-400.0,600.0,125.0,-139.60000000000002
10466,5.0,-200.0,-400.0,600.0,0.0,-141.60000000000002
10467,5.0,-200.0,-400.0,500.0,1000.0,-546.6
10468,5.0,-200.0,-400.0,500.0,600.0,-546.6
10469,5.0,-200.0,-400.0,500.0,500.0,-546.6
10470,5.0,-200.0,-400.0,500.0,400.0,-546.6
10471,5.0,-200.0,-400.0,500.0,300.0,-546.6
10472,5.0,-200.0,-400.0,500.0,200.0,-368.6
10473,5.0,-200.0,-400.0,500.0,150.0,-225.60000000000002
10474,5.0,-200.0,-400.0,500.0,125.0,-139.60000000000002
10475,5.0,-200.0,-400.0,500.0,0.0,-141.60000000000002
10476,5.0,-200.0,-400.0,400.0,1000.0,-546.6
10477,5.0,-200.0,-400.0,400.0,600.0,-546.6
10478,5.0,-200.0,-400.0,400.0,500.0,-546.6
10479,5.0,-200.0,-400.0,400.0,400.0,-546.6
10480,5.0,-200.0,-400.0,400.0,300.0,-546.6
10481,5.0,-200.0,-400.0,400.0,200.0,-368.6
10482,5.0,-200.0,-400.0,400.0,150.0,-225.60000000000002
10483,5.0,-200.0,-400.0,400.0,125.0,-139.60000000000002
10484,5.0,-200.0,-400.0,400.0,0.0,-141.60000000000002
10485,5.0,-200.0,-400.0,300.0,1000.0,-357.6
10486,5.0,-200.0,-400.0,300.0,600.0,-357.6
10487,5.0,-200.0,-400.0,300.0,500.0,-357.6
10488,5.0,-200.0,-400.0,300.0,400.0,-357.6
10489,5.0,-200.0,-400.0,300.0,300.0,-357.6
10490,5.0,-200.0,-400.0,300.0,200.0,-179.60000000000002
10491,5.0,-200.0,-400.0,300.0,150.0,-36.60000000000002
10492,5.0,-200.0,-400.0,300.0,125.0,49.40000000000009
10493,5.0,-200.0,-400.0,300.0,0.0,47.40000000000009
10494,5.0,-200.0,-400.0,200.0,1000.0,-490.6
10495,5.0,-200.0,-400.0,200.0,600.0,-490.6
10496,5.0,-200.0,-400.0,200.0,500.0,-490.6
10497,5.0,-200.0,-400.0,200.0,400.0,-490.6
10498,5.0,-200.0,-400.0,200.0,300.0,-490.6
10499,5.0,-200.0,-400.0,200.0,200.0,-312.6
10500,5.0,-200.0,-400.0,200.0,150.0,-169.60000000000002
10501,5.0,-200.0,-400.0,200.0,125.0,-83.60000000000002
10502,5.0,-200.0,-400.0,200.0,0.0,-85.60000000000002
10503,5.0,-200.0,-400.0,150.0,1000.0,-269.6
10504,5.0,-200.0,-400.0,150.0,600.0,-269.6
10505,5.0,-200.0,-400.0,150.0,500.0,-269.6
10506,5.0,-200.0,-400.0,150.0,400.0,-269.6
10507,5.0,-200.0,-400.0,150.0,300.0,-269.6
10508,5.0,-200.0,-400.0,150.0,200.0,-91.60000000000002
10509,5.0,-200.0,-400.0,150.0,150.0,51.40000000000009
10510,5.0,-200.0,-400.0,150.0,125.0,137.4000000000001
10511,5.0,-200.0,-400.0,150.0,0.0,135.4000000000001
10512,5.0,-200.0,-400.0,125.0,1000.0,-379.6
10513,5.0,-200.0,-400.0,125.0,600.0,-379.6
10514,5.0,-200.0,-400.0,125.0,500.0,-379.6
10515,5.0,-200.0,-400.0,125.0,400.0,-379.6
10516,5.0,-200.0,-400.0,125.0,300.0,-379.6
10517,5.0,-200.0,-400.0,125.0,200.0,-201.60000000000002
10518,5.0,-200.0,-400.0,125.0,150.0,-58.60000000000002
10519,5.0,-200.0,-400.0,125.0,125.0,27.40000000000009
10520,5.0,-200.0,-400.0,125.0,0.0,25.40000000000009
10521,5.0,-200.0,-400.0,0.0,1000.0,-391.6
10522,5.0,-200.0,-400.0,0.0,600.0,-391.6
10523,5.0,-200.0,-400.0,0.0,500.0,-391.6
10524,5.0,-200.0,-400.0,0.0,400.0,-391.6
10525,5.0,-200.0,-400.0,0.0,300.0,-391.6
10526,5.0,-200.0,-400.0,0.0,200.0,-213.60000000000002
10527,5.0,-200.0,-400.0,0.0,150.0,-70.60000000000002
10528,5.0,-200.0,-400.0,0.0,125.0,15.399999999999977
10529,5.0,-200.0,-400.0,0.0,0.0,13.399999999999977
10530,5.0,-200.0,-300.0,1000.0,1000.0,-546.6
10531,5.0,-200.0,-300.0,1000.0,600.0,-546.6
10532,5.0,-200.0,-300.0,1000.0,500.0,-546.6
10533,5.0,-200.0,-300.0,1000.0,400.0,-546.6
10534,5.0,-200.0,-300.0,1000.0,300.0,-546.6
10535,5.0,-200.0,-300.0,1000.0,200.0,-368.6
10536,5.0,-200.0,-300.0,1000.0,150.0,-225.60000000000002
10537,5.0,-200.0,-300.0,1000.0,125.0,-139.60000000000002
10538,5.0,-200.0,-300.0,1000.0,0.0,-141.60000000000002
10539,5.0,-200.0,-300.0,600.0,1000.0,-546.6
10540,5.0,-200.0,-300.0,600.0,600.0,-546.6
10541,5.0,-200.0,-300.0,600.0,500.0,-546.6
10542,5.0,-200.0,-300.0,600.0,400.0,-546.6
10543,5.0,-200.0,-300.0,600.0,300.0,-546.6
10544,5.0,-200.0,-300.0,600.0,200.0,-368.6
10545,5.0,-200.0,-300.0,600.0,150.0,-225.60000000000002
10546,5.0,-200.0,-300.0,600.0,125.0,-139.60000000000002
10547,5.0,-200.0,-300.0,600.0,0.0,-141.60000000000002
10548,5.0,-200.0,-300.0,500.0,1000.0,-546.6
10549,5.0,-200.0,-300.0,500.0,600.0,-546.6
10550,5.0,-200.0,-300.0,500.0,500.0,-546.6
10551,5.0,-200.0,-300.0,500.0,400.0,-546.6
10552,5.0,-200.0,-300.0,500.0,300.0,-546.6
10553,5.0,-200.0,-300.0,500.0,200.0,-368.6
10554,5.0,-200.0,-300.0,500.0,150.0,-225.60000000000002
10555,5.0,-200.0,-300.0,500.0,125.0,-139.60000000000002
10556,5.0,-200.0,-300.0,500.0,0.0,-141.60000000000002
10557,5.0,-200.0,-300.0,400.0,1000.0,-546.6
10558,5.0,-200.0,-300.0,400.0,600.0,-546.6
10559,5.0,-200.0,-300.0,400.0,500.0,-546.6
10560,5.0,-200.0,-300.0,400.0,400.0,-546.6
10561,5.0,-200.0,-300.0,400.0,300.0,-546.6
10562,5.0,-200.0,-300.0,400.0,200.0,-368.6
10563,5.0,-200.0,-300.0,400.0,150.0,-225.60000000000002
10564,5.0,-200.0,-300.0,400.0,125.0,-139.60000000000002
10565,5.0,-200.0,-300.0,400.0,0.0,-141.60000000000002
10566,5.0,-200.0,-300.0,300.0,1000.0,-357.6
10567,5.0,-200.0,-300.0,300.0,600.0,-357.6
10568,5.0,-200.0,-300.0,300.0,500.0,-357.6
10569,5.0,-200.0,-300.0,300.0,400.0,-357.6
10570,5.0,-200.0,-300.0,300.0,300.0,-357.6
10571,5.0,-200.0,-300.0,300.0,200.0,-179.60000000000002
10572,5.0,-200.0,-300.0,300.0,150.0,-36.60000000000002
10573,5.0,-200.0,-300.0,300.0,125.0,49.40000000000009
10574,5.0,-200.0,-300.0,300.0,0.0,47.40000000000009
10575,5.0,-200.0,-300.0,200.0,1000.0,-490.6
10576,5.0,-200.0,-300.0,200.0,600.0,-490.6
10577,5.0,-200.0,-300.0,200.0,500.0,-490.6
10578,5.0,-200.0,-300.0,200.0,400.0,-490.6
10579,5.0,-200.0,-300.0,200.0,300.0,-490.6
10580,5.0,-200.0,-300.0,200.0,200.0,-312.6
10581,5.0,-200.0,-300.0,200.0,150.0,-169.60000000000002
10582,5.0,-200.0,-300.0,200.0,125.0,-83.60000000000002
10583,5.0,-200.0,-300.0,200.0,0.0,-85.60000000000002
10584,5.0,-200.0,-300.0,150.0,1000.0,-269.6
10585,5.0,-200.0,-300.0,150.0,600.0,-269.6
10586,5.0,-200.0,-300.0,150.0,500.0,-269.6
10587,5.0,-200.0,-300.0,150.0,400.0,-269.6
10588,5.0,-200.0,-300.0,150.0,300.0,-269.6
10589,5.0,-200.0,-300.0,150.0,200.0,-91.60000000000002
10590,5.0,-200.0,-300.0,150.0,150.0,51.40000000000009
10591,5.0,-200.0,-300.0,150.0,125.0,137.4000000000001
10592,5.0,-200.0,-300.0,150.0,0.0,135.4000000000001
10593,5.0,-200.0,-300.0,125.0,1000.0,-379.6
10594,5.0,-200.0,-300.0,125.0,600.0,-379.6
10595,5.0,-200.0,-300.0,125.0,500.0,-379.6
10596,5.0,-200.0,-300.0,125.0,400.0,-379.6
10597,5.0,-200.0,-300.0,125.0,300.0,-379.6
10598,5.0,-200.0,-300.0,125.0,200.0,-201.60000000000002
10599,5.0,-200.0,-300.0,125.0,150.0,-58.60000000000002
10600,5.0,-200.0,-300.0,125.0,125.0,27.40000000000009
10601,5.0,-200.0,-300.0,125.0,0.0,25.40000000000009
10602,5.0,-200.0,-300.0,0.0,1000.0,-391.6
10603,5.0,-200.0,-300.0,0.0,600.0,-391.6
10604,5.0,-200.0,-300.0,0.0,500.0,-391.6
10605,5.0,-200.0,-300.0,0.0,400.0,-391.6
10606,5.0,-200.0,-300.0,0.0,300.0,-391.6
10607,5.0,-200.0,-300.0,0.0,200.0,-213.60000000000002
10608,5.0,-200.0,-300.0,0.0,150.0,-70.60000000000002
10609,5.0,-200.0,-300.0,0.0,125.0,15.399999999999977
10610,5.0,-200.0,-300.0,0.0,0.0,13.399999999999977
10611,5.0,-200.0,-200.0,1000.0,1000.0,-546.6
10612,5.0,-200.0,-200.0,1000.0,600.0,-546.6
10613,5.0,-200.0,-200.0,1000.0,500.0,-546.6
10614,5.0,-200.0,-200.0,1000.0,400.0,-546.6
10615,5.0,-200.0,-200.0,1000.0,300.0,-546.6
10616,5.0,-200.0,-200.0,1000.0,200.0,-368.6
10617,5.0,-200.0,-200.0,1000.0,150.0,-225.60000000000002
10618,5.0,-200.0,-200.0,1000.0,125.0,-139.60000000000002
10619,5.0,-200.0,-200.0,1000.0,0.0,-141.60000000000002
10620,5.0,-200.0,-200.0,600.0,1000.0,-546.6
10621,5.0,-200.0,-200.0,600.0,600.0,-546.6
10622,5.0,-200.0,-200.0,600.0,500.0,-546.6
10623,5.0,-200.0,-200.0,600.0,400.0,-546.6
10624,5.0,-200.0,-200.0,600.0,300.0,-546.6
10625,5.0,-200.0,-200.0,600.0,200.0,-368.6
10626,5.0,-200.0,-200.0,600.0,150.0,-225.60000000000002
10627,5.0,-200.0,-200.0,600.0,125.0,-139.60000000000002
10628,5.0,-200.0,-200.0,600.0,0.0,-141.60000000000002
10629,5.0,-200.0,-200.0,500.0,1000.0,-546.6
10630,5.0,-200.0,-200.0,500.0,600.0,-546.6
10631,5.0,-200.0,-200.0,500.0,500.0,-546.6
10632,5.0,-200.0,-200.0,500.0,400.0,-546.6
10633,5.0,-200.0,-200.0,500.0,300.0,-546.6
10634,5.0,-200.0,-200.0,500.0,200.0,-368.6
10635,5.0,-200.0,-200.0,500.0,150.0,-225.60000000000002
10636,5.0,-200.0,-200.0,500.0,125.0,-139.60000000000002
10637,5.0,-200.0,-200.0,500.0,0.0,-141.60000000000002
10638,5.0,-200.0,-200.0,400.0,1000.0,-546.6
10639,5.0,-200.0,-200.0,400.0,600.0,-546.6
10640,5.0,-200.0,-200.0,400.0,500.0,-546.6
10641,5.0,-200.0,-200.0,400.0,400.0,-546.6
10642,5.0,-200.0,-200.0,400.0,300.0,-546.6
10643,5.0,-200.0,-200.0,400.0,200.0,-368.6
10644,5.0,-200.0,-200.0,400.0,150.0,-225.60000000000002
10645,5.0,-200.0,-200.0,400.0,125.0,-139.60000000000002
10646,5.0,-200.0,-200.0,400.0,0.0,-141.60000000000002
10647,5.0,-200.0,-200.0,300.0,1000.0,-357.6
10648,5.0,-200.0,-200.0,300.0,600.0,-357.6
10649,5.0,-200.0,-200.0,300.0,500.0,-357.6
10650,5.0,-200.0,-200.0,300.0,400.0,-357.6
10651,5.0,-200.0,-200.0,300.0,300.0,-357.6
10652,5.0,-200.0,-200.0,300.0,200.0,-179.60000000000002
10653,5.0,-200.0,-200.0,300.0,150.0,-36.60000000000002
10654,5.0,-200.0,-200.0,300.0,125.0,49.40000000000009
10655,5.0,-200.0,-200.0,300.0,0.0,47.40000000000009
10656,5.0,-200.0,-200.0,200.0,1000.0,-490.6
10657,5.0,-200.0,-200.0,200.0,600.0,-490.6
10658,5.0,-200.0,-200.0,200.0,500.0,-490.6
10659,5.0,-200.0,-200.0,200.0,400.0,-490.6
10660,5.0,-200.0,-200.0,200.0,300.0,-490.6
10661,5.0,-200.0,-200.0,200.0,200.0,-312.6
10662,5.0,-200.0,-200.0,200.0,150.0,-169.60000000000002
10663,5.0,-200.0,-200.0,200.0,125.0,-83.60000000000002
10664,5.0,-200.0,-200.0,200.0,0.0,-85.60000000000002
10665,5.0,-200.0,-200.0,150.0,1000.0,-269.6
10666,5.0,-200.0,-200.0,150.0,600.0,-269.6
10667,5.0,-200.0,-200.0,150.0,500.0,-269.6
10668,5.0,-200.0,-200.0,150.0,400.0,-269.6
10669,5.0,-200.0,-200.0,150.0,300.0,-269.6
10670,5.0,-200.0,-200.0,150.0,200.0,-91.60000000000002
10671,5.0,-200.0,-200.0,150.0,150.0,51.40000000000009
10672,5.0,-200.0,-200.0,150.0,125.0,137.4000000000001
10673,5.0,-200.0,-200.0,150.0,0.0,135.4000000000001
10674,5.0,-200.0,-200.0,125.0,1000.0,-379.6
